date,type,userId,key,brandId
2011-02-06T10:01:52,brand,1882905,196008,4721389
2011-02-08T00:26:10,brand,380812,196009,6660753
2011-02-08T00:27:29,brand,380812,196010,6658445
2011-01-27T02:55:18,brand,380812,197001,3661148
2011-01-27T02:59:20,brand,380812,198001,5807990
2011-01-27T11:09:11,brand,380812,199001,6307478
2011-01-27T14:45:44,brand,380812,200001,6082972
2011-01-28T21:49:59,brand,380812,200002,2273862
2011-01-27T16:18:31,brand,986560,201001,3760650
2011-01-27T17:01:33,brand,3099545,202001,1938768
2011-01-27T18:07:44,brand,380812,203001,5995459
2011-01-27T21:01:01,brand,380812,204001,6275497
2011-01-27T21:58:25,brand,380812,205001,6120030
2011-01-28T01:01:59,brand,380812,206001,5429861
2011-01-28T15:34:45,brand,380812,207001,6355271
2011-01-28T16:18:28,brand,2747920,208001,6362367
2011-01-28T16:18:31,brand,2747920,209001,95423
2011-01-29T05:51:15,brand,233446,210001,5948613
2011-01-31T14:11:32,brand,380812,211001,5973157
2011-01-31T16:43:10,brand,380812,211002,1798468
2011-01-31T14:11:34,brand,380812,212001,6195505
2011-01-31T15:16:36,brand,136704,213001,1972766
2011-01-31T19:51:46,brand,380812,214001,6373285
2011-02-01T12:00:15,brand,1132592,215001,6370442
2011-02-01T12:31:25,brand,380812,216001,3783850
2011-02-01T19:59:54,brand,380812,216002,6278460
2011-02-02T18:58:37,brand,4963627,216003,4575738
2011-02-02T18:58:51,brand,4963627,216004,5303044
2011-02-04T22:31:15,brand,1468515,216005,477746
2011-02-05T06:19:31,brand,3284223,216006,321049
2011-02-07T16:04:55,brand,380812,216007,6526920
2011-02-07T17:52:36,brand,380812,216008,5514683
2011-02-01T16:10:32,brand,380812,217001,6309286
2011-02-07T17:45:00,brand,380812,217002,6475604
2011-02-07T17:46:15,brand,380812,217003,6195009
2011-02-07T17:47:00,brand,2747920,217004,4319503
2011-02-01T20:19:10,brand,380812,218001,6397757
2011-02-02T15:22:22,brand,670290,218002,1002063
2011-02-02T16:54:53,brand,3708916,218003,482956
2011-02-02T18:01:30,brand,199227,218004,199928
2011-02-03T14:04:53,brand,5548749,218005,6299869
2011-02-04T16:09:56,brand,2367991,218006,6389972
2011-02-04T20:29:04,brand,597227,218007,6372205
2011-02-06T10:26:25,brand,1573826,218008,3269444
2011-02-02T14:26:41,brand,380812,219001,5915934
2011-02-03T02:27:06,brand,260426,219002,5942825
2011-02-04T18:03:07,brand,136704,219003,5748218
2011-02-05T06:19:30,brand,3284223,219004,821498
2011-02-05T06:19:31,brand,3284223,219005,2857751
2011-02-07T23:16:21,brand,6640960,219006,5976559
2011-02-03T12:09:34,brand,380812,220001,6519324
2011-02-05T12:55:14,brand,1742719,221001,5388033
2011-02-08T02:41:27,brand,1650862,222001,4068960
2011-02-08T02:41:28,brand,1650862,223001,1582162
2011-02-08T14:28:05,brand,182457,224001,6576357
2011-02-08T14:28:06,brand,182457,225001,6030724
2011-02-08T19:45:38,brand,380812,225002,6482153
2011-02-08T16:01:07,brand,380812,226001,6525378
2011-02-08T19:45:41,brand,380812,227001,3320066
2011-02-08T19:45:42,brand,380812,228001,575133
2011-02-08T20:54:40,brand,301583,229001,979924
2011-02-08T21:49:45,brand,380812,230001,4361943
2011-02-09T12:20:04,brand,1372651,231001,6103384
2011-02-09T13:04:13,brand,380812,232001,4515580
2011-02-09T15:55:17,brand,380812,232002,4404126
2011-02-10T16:12:08,brand,2726720,232003,278434
2011-02-10T22:23:26,brand,3284223,232004,997694
2011-02-11T12:54:32,brand,710307,232005,4047755
2011-02-13T04:48:06,brand,380812,232006,6430215
2011-02-14T19:55:35,brand,380812,232007,3646205
2011-02-17T16:45:27,brand,710307,232008,4146581
2011-02-22T02:52:41,brand,380812,232009,5918293
2011-02-22T11:10:06,brand,380812,232010,6316845
2011-02-09T14:42:18,brand,3124222,233001,6100418
2011-02-09T15:48:18,brand,380812,234001,4195625
2011-02-09T19:12:55,brand,380812,235001,5234576
2011-02-10T00:55:28,brand,380812,236001,6686499
2011-02-10T23:58:17,brand,1987008,236002,6506157
2011-02-14T15:53:37,brand,380812,236003,3679691
2011-02-15T13:07:06,brand,2051642,236004,4426445
2011-02-15T22:54:41,brand,710307,236005,631138
2011-02-16T20:10:06,brand,380812,236006,6458545
2011-02-17T20:11:29,brand,5089108,236007,6184562
2011-02-20T13:58:16,brand,380812,236008,2213075
2011-02-21T19:04:24,brand,380812,236009,3373832
2011-02-21T22:33:00,brand,136704,236010,6867964
2011-02-22T14:05:42,brand,380812,236011,2475032
2011-02-10T07:55:27,brand,2538059,237001,1768438
2011-02-11T12:56:33,brand,380812,237002,6661423
2011-02-14T04:26:19,brand,778758,237003,3939043
2011-02-14T15:27:51,brand,136704,237004,6525892
2011-02-17T12:37:12,brand,380812,237005,6830977
2011-02-18T00:21:51,brand,1890698,237006,2628637
2011-02-10T11:28:55,brand,380812,238001,6526129
2011-02-10T14:01:12,brand,380812,238002,6353915
2011-02-11T16:58:11,brand,34790,238003,2818488
2011-02-13T21:17:36,brand,380812,238004,6735172
2011-02-10T14:00:28,brand,136704,239001,6475237
2011-02-10T16:50:41,brand,380812,239002,2770975
2011-02-11T07:11:06,brand,1222345,239003,5233400
2011-02-13T04:48:07,brand,380812,239004,6345450
2011-02-14T06:17:32,brand,1205674,239005,5724747
2011-02-14T12:10:48,brand,410848,239006,6505190
2011-02-15T01:01:10,brand,380812,239007,6195228
2011-02-15T01:01:11,brand,380812,239008,4983829
2011-02-15T20:24:48,brand,336447,239009,6558582
2011-02-17T12:37:16,brand,380812,239010,6352564
2011-02-17T21:04:35,brand,380812,239011,6758377
2011-02-19T14:15:40,brand,380812,239012,6474228
2011-02-22T02:52:40,brand,380812,239013,7050307
2011-02-22T16:54:44,brand,1775816,239014,3501384
2011-02-10T14:16:04,brand,380812,240001,6640988
2011-02-10T16:12:07,brand,2726720,240002,2342331
2011-02-13T13:20:25,brand,380812,240003,1159607
2011-02-14T19:56:18,brand,380812,240004,6305529
2011-02-14T20:24:29,brand,6726724,240005,6587909
2011-02-14T22:53:45,brand,148782,240006,6554144
2011-02-15T03:21:34,brand,3444590,240007,4962617
2011-02-17T01:16:01,brand,380812,240008,6155813
2011-02-18T16:55:33,brand,136704,240009,6531697
2011-02-19T19:53:45,brand,3317529,240010,3204197
2011-02-22T16:54:44,brand,1775816,240011,1077973
2011-02-10T17:16:34,brand,2272372,241001,6718779
2011-02-14T15:26:49,brand,136704,241002,6716896
2011-02-16T15:13:24,brand,136704,241003,3065175
2011-02-16T16:40:37,brand,380812,241004,6863160
2011-02-17T00:55:30,brand,3284223,241005,5254356
2011-02-17T00:55:34,brand,3284223,241006,4677259
2011-02-17T18:17:09,brand,380812,241007,6728028
2011-02-18T11:28:12,brand,380812,241008,6926636
2011-02-22T19:29:26,brand,380812,241009,6166136
2011-02-10T22:23:25,brand,3284223,242001,3398217
2011-02-11T07:49:39,brand,3531060,242002,4797687
2011-02-11T17:59:15,brand,380812,242003,6648991
2011-02-12T04:12:07,brand,1822310,242004,2588010
2011-02-15T09:43:05,brand,3099545,242005,753044
2011-02-17T00:55:35,brand,3284223,242006,5113630
2011-02-20T00:55:32,brand,3284223,242007,39630
2011-02-16T20:10:10,brand,380812,243001,6751455
2011-02-17T00:55:33,brand,3284223,243002,1128116
2011-02-17T18:17:05,brand,380812,243003,6576169
2011-02-19T01:15:20,brand,380812,243004,6880506
2011-02-21T15:41:39,brand,380812,243005,6968116
2011-02-23T04:00:56,brand,380812,244001,6872284
2011-02-23T09:17:59,brand,3284223,245001,2960126
2011-02-24T00:57:23,brand,380812,245002,6895976
2011-02-24T13:53:06,brand,380812,245003,5388521
2011-02-23T23:28:54,brand,2538059,246001,3382674
2011-02-24T11:21:06,brand,380812,246002,7109906
2011-02-24T01:41:48,brand,407956,247001,1033888
2011-02-24T03:26:11,brand,1372651,247002,3831885
2011-02-24T08:05:59,brand,38275,248001,1193970
2011-02-24T11:21:04,brand,380812,248002,6687474
2011-02-24T19:43:17,brand,28761,249001,6111862
2011-02-25T00:27:18,brand,77539,250001,5988774
2011-02-25T15:29:47,brand,380812,251001,7149836
2011-02-26T22:33:39,celebrity,989491,251002,388337
2011-02-26T22:33:41,celebrity,989491,251003,282856
2011-02-26T22:33:44,celebrity,989491,251004,755492
2011-02-26T22:33:48,celebrity,989491,251005,1169990
2011-02-26T22:33:53,celebrity,136704,251006,592
2011-02-26T22:37:08,celebrity,178847,251007,2318529
2011-02-26T22:40:47,celebrity,1715087,251008,2901547
2011-02-26T22:40:49,celebrity,1715087,251009,744967
2011-02-26T22:40:51,celebrity,1715087,251010,4537787
2011-02-26T22:40:52,celebrity,1715087,251011,853791
2011-02-26T22:40:54,celebrity,1715087,251012,74417
2011-02-26T22:40:55,celebrity,1715087,251013,1201641
2011-02-26T22:40:55,brand,1715087,251014,1485938
2011-02-26T22:40:56,celebrity,1715087,251015,1120322
2011-02-26T22:40:57,celebrity,1715087,251016,4563783
2011-02-26T22:43:06,celebrity,1856932,251017,80065
2011-02-26T22:43:08,celebrity,1856932,251018,1169143
2011-02-26T22:44:42,celebrity,1568451,251019,4794169
2011-02-26T22:57:05,celebrity,23336,251020,197514
2011-02-26T22:57:08,celebrity,23336,251021,3535367
2011-02-26T22:57:08,celebrity,23336,251022,3778197
2011-02-26T22:57:08,celebrity,23336,251023,413334
2011-02-26T22:57:09,celebrity,23336,251024,514193
2011-02-26T23:04:27,celebrity,475663,251025,2634858
2011-02-26T23:04:28,celebrity,475663,251026,402998
2011-02-26T23:04:29,celebrity,475663,251027,890950
2011-02-26T23:47:53,celebrity,1978901,251028,2381420
2011-02-27T00:08:53,celebrity,2666886,251029,4514629
2011-02-27T00:08:54,celebrity,2666886,251030,994205
2011-02-27T00:12:47,celebrity,1318277,251031,2336061
2011-02-27T00:51:53,celebrity,2464016,251032,1756193
2011-02-27T02:03:02,celebrity,261089,251033,3411629
2011-02-27T02:03:02,celebrity,261089,251034,148689
2011-02-27T02:03:02,celebrity,261089,251035,253543
2011-02-27T02:38:44,celebrity,2593211,251036,132335
2011-02-27T02:38:44,celebrity,2593211,251037,18246
2011-02-27T03:03:04,celebrity,5023230,251038,24572
2011-02-27T03:07:46,celebrity,1205674,251039,216
2011-02-27T06:00:28,celebrity,3284223,251040,1028628
2011-02-27T06:00:29,celebrity,3284223,251041,61000
2011-02-27T06:08:36,celebrity,2082902,251042,494
2011-02-27T06:53:20,celebrity,1399435,251043,1479639
2011-02-27T08:22:02,celebrity,250060,251044,25673
2011-02-27T08:22:02,celebrity,250060,251045,374968
2011-02-27T08:22:05,celebrity,250060,251046,838985
2011-02-27T08:22:06,celebrity,250060,251047,378850
2011-02-27T09:26:09,celebrity,1512295,251048,5486057
2011-02-27T10:32:07,celebrity,1361698,251049,228899
2011-02-27T11:49:05,celebrity,1031471,251050,199557
2011-02-27T11:49:06,celebrity,1031471,251051,217090
2011-02-27T11:49:07,celebrity,1031471,251052,882295
2011-02-27T11:56:55,celebrity,1882905,251053,364010
2011-02-28T14:54:57,celebrity,5400693,251054,3574
2011-02-28T15:07:20,celebrity,25500,251055,60505
2011-02-28T15:07:21,celebrity,25500,251056,582832
2011-02-28T15:07:21,celebrity,25500,251057,2536282
2011-02-28T15:16:28,celebrity,777401,251058,334888
2011-02-28T15:16:29,celebrity,777401,251059,229407
2011-02-28T15:20:41,celebrity,116503,251060,25317
2011-02-28T15:20:41,celebrity,116503,251061,14947
2011-02-28T15:20:41,celebrity,116503,251062,165871
2011-02-28T15:20:41,celebrity,116503,251063,86315
2011-02-28T15:22:32,celebrity,2324001,251065,114163
2011-02-28T16:00:32,celebrity,811634,251066,4773473
2011-02-28T16:39:50,celebrity,6452416,251067,396566
2011-02-28T17:53:11,celebrity,1204267,251068,77001
2011-02-28T18:08:01,celebrity,2227092,251069,809677
2011-02-28T21:06:35,brand,136704,251070,5920548
2011-03-01T02:16:27,celebrity,582832,251071,1124208
2011-03-01T02:16:27,celebrity,582832,251072,1189083
2011-03-01T18:52:54,celebrity,1292199,251074,380362
2011-03-02T05:34:11,celebrity,4288585,251075,1696024
2011-03-03T16:45:29,celebrity,710307,251076,882259
2011-03-04T06:21:01,brand,6520963,251077,1070527
2011-03-04T11:22:31,celebrity,2555291,251078,4567979
2011-03-05T08:58:09,celebrity,2736783,251079,5273068
2011-03-05T13:00:25,brand,1001460,251080,2413804
2011-03-07T02:10:00,celebrity,276719,251081,72658
2011-03-07T14:07:25,brand,380812,251082,7372302
2011-02-25T18:08:15,brand,380812,252001,7166921
2011-02-26T22:33:41,celebrity,989491,252002,1695303
2011-02-26T22:33:46,celebrity,989491,252003,1004845
2011-02-26T22:33:46,celebrity,989491,252004,1187936
2011-02-26T22:33:47,celebrity,989491,252005,1568953
2011-02-26T22:33:52,celebrity,136704,252006,6756546
2011-02-26T22:40:48,celebrity,1715087,252007,2819694
2011-02-26T22:40:49,celebrity,1715087,252008,4473920
2011-02-26T22:40:50,celebrity,1715087,252009,2211945
2011-02-26T22:40:54,celebrity,1715087,252010,81875
2011-02-26T22:43:04,celebrity,1856932,252011,1613775
2011-02-26T22:43:06,celebrity,1856932,252012,365195
2011-02-26T22:43:06,celebrity,1856932,252013,1042840
2011-02-26T22:43:06,celebrity,1856932,252014,64006
2011-02-26T22:43:28,celebrity,1965273,252015,449480
2011-02-26T22:57:04,celebrity,23336,252016,3011910
2011-02-26T22:57:06,celebrity,23336,252017,790672
2011-02-26T22:57:07,celebrity,23336,252018,412595
2011-02-26T22:57:08,celebrity,23336,252019,171405
2011-02-26T22:57:10,celebrity,23336,252020,4567654
2011-02-26T22:57:11,celebrity,23336,252021,14910
2011-02-26T22:57:11,celebrity,23336,252022,51024
2011-02-26T22:57:17,celebrity,2538059,252023,813259
2011-02-26T22:57:24,celebrity,2538059,252024,299523
2011-02-26T23:04:28,celebrity,475663,252025,3276084
2011-02-27T00:08:53,celebrity,2666886,252026,2001138
2011-02-27T00:34:28,celebrity,1166016,252027,1844524
2011-02-27T00:47:09,celebrity,2102728,252028,3307225
2011-02-27T00:47:10,celebrity,2102728,252029,3291782
2011-02-27T00:47:11,celebrity,2102728,252030,3307225
2011-02-27T00:51:53,celebrity,2464016,252031,2324980
2011-02-27T01:34:12,celebrity,885238,252032,677744
2011-02-27T01:51:52,celebrity,277133,252033,1076302
2011-02-27T02:14:38,celebrity,1095584,252034,1260631
2011-02-27T02:36:53,celebrity,1576283,252035,1574455
2011-02-27T03:03:03,celebrity,5023230,252036,376131
2011-02-27T03:03:04,celebrity,5023230,252037,1976544
2011-02-27T06:00:27,celebrity,3284223,252038,505504
2011-02-27T06:00:29,celebrity,3284223,252039,267867
2011-02-27T06:00:30,celebrity,3284223,252040,214720
2011-02-27T07:33:17,celebrity,2013419,252041,1421305
2011-02-27T08:22:03,celebrity,250060,252042,80025
2011-02-27T08:22:07,celebrity,250060,252043,76378
2011-02-27T10:25:07,celebrity,1806279,252044,364168
2011-02-27T11:10:15,celebrity,1311429,252045,518855
2011-02-27T11:49:07,celebrity,1031471,252046,4173751
2011-02-27T11:49:07,celebrity,1031471,252047,163826
2011-02-27T11:56:56,celebrity,1882905,252048,1586088
2011-02-27T13:10:00,celebrity,1731218,252049,1009289
2011-02-27T16:17:20,celebrity,1311485,252050,938484
2011-02-27T16:17:21,celebrity,1311485,252051,2695591
2011-02-27T16:17:23,celebrity,1311485,252052,1450230
2011-02-27T16:22:20,celebrity,897952,252053,1823115
2011-02-28T14:15:11,brand,380812,252054,6920195
2011-02-28T15:07:21,celebrity,25500,252055,266212
2011-02-28T15:16:28,celebrity,777401,252056,261653
2011-02-28T15:16:28,celebrity,777401,252057,181920
2011-02-28T15:16:29,celebrity,777401,252058,170739
2011-02-28T15:42:03,celebrity,157753,252060,643970
2011-02-28T16:00:04,celebrity,103303,252061,128160
2011-02-28T16:00:04,celebrity,103303,252062,169150
2011-02-28T16:00:05,celebrity,103303,252063,2798615
2011-02-28T16:00:05,celebrity,103303,252064,259255
2011-02-28T16:00:05,celebrity,103303,252065,74748
2011-02-28T16:00:05,celebrity,103303,252066,14115
2011-02-28T17:53:11,celebrity,1204267,252067,191307
2011-02-28T23:13:31,celebrity,5328349,252068,244
2011-03-01T01:42:33,brand,380812,252069,6086464
2011-03-01T02:16:27,celebrity,582832,252070,194567
2011-03-01T18:35:37,celebrity,1536366,252071,593689
2011-03-01T19:54:09,brand,4073,252072,6892577
2011-03-01T21:36:50,celebrity,805382,252073,90776
2011-03-02T11:26:29,brand,380812,252074,7295758
2011-03-03T02:18:30,celebrity,512845,252075,23387
2011-03-03T16:45:28,celebrity,710307,252076,47263
2011-03-03T16:45:28,brand,710307,252077,5999011
2011-03-04T01:50:06,brand,136704,252078,6479209
2011-03-04T21:40:57,brand,380812,252079,6950899
2011-03-05T16:18:24,brand,380812,252080,6473092
2011-03-05T22:58:35,brand,380812,252081,613656
2011-03-07T02:10:00,celebrity,276719,252082,11350
2011-03-07T20:41:49,brand,380812,252083,2109784
2011-03-07T22:09:19,celebrity,710307,252084,79631
2011-02-26T03:06:27,brand,380812,253001,1850282
2011-02-26T15:21:30,brand,1165755,253002,5962350
2011-02-26T22:33:40,celebrity,989491,253003,702885
2011-02-26T22:33:42,celebrity,989491,253004,686403
2011-02-26T22:33:42,celebrity,989491,253005,1154759
2011-02-26T22:33:43,celebrity,989491,253006,142058
2011-02-26T22:33:45,celebrity,989491,253007,1173366
2011-02-26T22:33:52,celebrity,136704,253008,8313
2011-02-26T22:33:53,celebrity,136704,253009,6053
2011-02-26T22:40:50,celebrity,1715087,253010,1370082
2011-02-26T22:40:51,celebrity,1715087,253011,3799896
2011-02-26T22:40:52,celebrity,1715087,253012,2210529
2011-02-26T22:40:52,celebrity,1715087,253013,1373069
2011-02-26T22:43:07,celebrity,1856932,253014,378842
2011-02-26T22:57:05,celebrity,23336,253015,97263
2011-02-26T22:57:07,celebrity,23336,253016,227883
2011-02-26T22:57:11,celebrity,23336,253017,595
2011-02-26T22:57:11,celebrity,23336,253018,702850
2011-02-26T22:57:12,celebrity,23336,253019,1582020
2011-02-26T22:57:18,celebrity,2538059,253020,2223266
2011-02-26T22:57:22,celebrity,2538059,253021,1405151
2011-02-26T22:57:24,celebrity,2538059,253022,2699442
2011-02-26T23:04:27,celebrity,475663,253023,507948
2011-02-26T23:09:53,celebrity,380812,253024,913697
2011-02-26T23:27:12,celebrity,4132150,253025,3959954
2011-02-26T23:32:32,celebrity,1935712,253026,1549890
2011-02-27T00:08:53,celebrity,2666886,253027,1167927
2011-02-27T00:47:09,celebrity,2102728,253028,3819416
2011-02-27T01:45:44,celebrity,738756,253029,1329353
2011-02-27T01:51:52,celebrity,277133,253030,1636170
2011-02-27T01:51:52,celebrity,277133,253031,1075308
2011-02-27T01:59:34,celebrity,32727,253032,679687
2011-02-27T03:03:03,celebrity,5023230,253033,763107
2011-02-27T03:03:05,celebrity,5023230,253034,3801273
2011-02-27T04:33:34,celebrity,1046143,253035,3313021
2011-02-27T04:50:16,celebrity,4126721,253036,1550531
2011-02-27T04:50:16,celebrity,4126721,253037,5030994
2011-02-27T05:06:25,celebrity,105885,253038,99186
2011-02-27T05:55:11,celebrity,2675912,253039,2629883
2011-02-27T06:00:25,celebrity,3284223,253040,2957690
2011-02-27T06:00:25,celebrity,3284223,253041,2530716
2011-02-27T06:00:26,celebrity,3284223,253042,197783
2011-02-27T06:00:28,celebrity,3284223,253043,13613
2011-02-27T06:00:31,celebrity,3284223,253044,58566
2011-02-27T06:11:11,celebrity,1575274,253045,552152
2011-02-27T08:22:01,celebrity,250060,253046,24276
2011-02-27T08:22:04,celebrity,250060,253047,323416
2011-02-27T08:22:05,celebrity,250060,253048,469139
2011-02-27T08:22:08,celebrity,250060,253049,3050154
2011-02-27T08:29:06,celebrity,986560,253050,929152
2011-02-27T11:49:05,celebrity,1031471,253051,650892
2011-02-27T13:20:05,celebrity,2577043,253052,423294
2011-02-27T16:17:20,celebrity,1311485,253053,79295
2011-02-27T16:17:23,celebrity,1311485,253054,1044472
2011-02-27T16:22:20,celebrity,897952,253055,930158
2011-02-27T16:22:21,celebrity,897952,253056,3318741
2011-02-27T16:22:22,celebrity,897952,253057,897307
2011-02-28T13:38:25,celebrity,4530412,253058,1437287
2011-02-28T15:07:21,celebrity,25500,253059,159425
2011-02-28T15:16:28,celebrity,777401,253060,4065
2011-02-28T15:20:41,celebrity,116503,253061,1335106
2011-02-28T15:20:41,celebrity,116503,253062,1474736
2011-02-28T15:26:51,celebrity,3657578,253063,1016488
2011-02-28T16:00:04,celebrity,103303,253064,85456
2011-02-28T16:00:04,celebrity,103303,253065,682417
2011-02-28T16:14:49,celebrity,189221,253066,3332
2011-02-28T16:14:49,celebrity,189221,253067,6479261
2011-02-28T17:53:11,celebrity,1204267,253068,51422
2011-02-28T21:05:30,celebrity,4104452,253069,2608025
2011-02-28T21:49:12,celebrity,1393720,253070,2526086
2011-02-28T23:13:32,celebrity,5328349,253071,4248028
2011-03-01T02:16:28,celebrity,582832,253072,2624923
2011-03-02T06:25:46,celebrity,1451764,253073,560749
2011-03-02T08:33:13,celebrity,1244140,253074,3144621
2011-03-02T09:00:05,celebrity,4075420,253075,3727972
2011-03-02T09:00:05,celebrity,4075420,253076,109085
2011-03-03T01:32:32,brand,301583,253077,1987567
2011-03-03T16:45:28,celebrity,710307,253078,2489696
2011-03-03T16:45:28,celebrity,710307,253079,4904555
2011-03-03T16:45:29,celebrity,710307,253080,828564
2011-03-05T12:38:22,brand,380812,253081,6953019
2011-03-05T12:38:22,brand,380812,253082,7371655
2011-03-07T02:10:00,celebrity,276719,253083,360586
